query_id,gallery_id,confidence
af9775f02cb64e7a89d41bfd3138d87c,511fe9c8b20b4fda94969745238c9474,1.151852
6e03c908e766447c8bca6c98861b5a60,5363ae1c905d4879a63259de4954702e,1.048679
44483008955a408db228e36e7af53fdc,295d0d40791245ff838c73a2aa27d065,0.947421
42507e0cf2f146b4a2773c26d941610d,295d0d40791245ff838c73a2aa27d065,1.069622
fdd87abf600a4abaa1d0210384b5076f,5363ae1c905d4879a63259de4954702e,0.940543
bd2ab791b5d947aebc36dd63a25b782d,f65b6fb5b40a49d1896de7a115469d40,1.07317
f97b6d6044f64e668c6bfa4856de6e2e,f65b6fb5b40a49d1896de7a115469d40,1.032956
dbdb837b049042bcb0b995828a1463d5,a70909d3ce0d4235913b5ce6a138dcce,1.325598
e4e8bbb77d39441f89e7899ac799567c,a70909d3ce0d4235913b5ce6a138dcce,1.168226
884628be75bf4632adba41416b2dcb2d,b6c493a3666c4db193e86c79faf099ab,1.228891
398185f5bc8c44629ec6d92103b2a26e,b52468fc0af2435f9ba91939f72bbf6a,1.469773
7881cf6f764e4853ab524e92060b86db,b585a2970e9f421da236241f603883f2,1.386812
b5a0c3ca548c404e8f6ce3bddb0642d8,eeca68825e2a4bbdaa5ae962998fc33b,1.288749
16b427f91adb47be8f9ef97448bf84da,b585a2970e9f421da236241f603883f2,1.199811
a9f8715606d84f499a84ad01589fc4b3,eeca68825e2a4bbdaa5ae962998fc33b,1.296316
fd6075f13adb4cdc8540f83b192abddc,2e7836ee5e5144f5b63e6629b969a362,1.438524
b7c34ab8ac2b44a993051b96fadef9cb,2e7836ee5e5144f5b63e6629b969a362,1.42785
5fe5888079644c41b966985f5b572f9c,bdb0d45caa2a4943959f8f501e51132b,0.942696
e850e901ed844eacbf240b4358dadc9a,bdb0d45caa2a4943959f8f501e51132b,1.539909
07a659cb697144d5b174a3c714670fcd,cd764fbfae774d068af7549c648a02c9,1.139091
1860486ceb1947ea93fe348ae75fe1f2,cd764fbfae774d068af7549c648a02c9,1.242459
40f9434041994e2ca0b5307725fdd4bc,c24e3823376b436c8eb46eaeebbc7718,1.374552
75978aae26274d9b926b0b08cc16950a,66f4c650b7ca48f1bc27f9daff8d312a,1.311136
7fb1043e17c142cf8bc1704c263ae9b4,f5d09519cf7647f8a107cd8fadd322e5,1.381174
13a4af2eb59944b9926a2ceec4e169fa,cd764fbfae774d068af7549c648a02c9,0.850917
7c0b316dd59246b4ba2bbf879d7c9d74,f5d09519cf7647f8a107cd8fadd322e5,1.304343
d1c6d2db55584c7e9425bce6b4029bcb,2fcf4a04d3654ffb9a5c1dfa3799e4f0,0.852075
6a4118df6def4cfeae3bb62650bcbfe1,2fcf4a04d3654ffb9a5c1dfa3799e4f0,1.287739
70e2b8adca1a4fae93ba2708abc854fc,2fcf4a04d3654ffb9a5c1dfa3799e4f0,0.865957
44b51300330643689a392e7b77ce78b9,d716ea165223433a8d49b93e96989482,1.32901
a59bcbf84ffb47d0abaf3c42791c4eeb,e7ee85dd47ca43eeb2fdcd70b802f0ec,1.181645
0c4c0aa7638b46729b25d811b58820c2,1f3cf50fe1f947d8a56e02ebca441c4c,1.426269
077ba3ca8b4f4aafa1c3b07a9c81b87f,1f3cf50fe1f947d8a56e02ebca441c4c,1.466839
343fdc468034438c90562b6db6f39797,d756970269e9443fb9bbf645a96aa84e,1.492904
906efceb3d96448092f0c58433b87e1c,d756970269e9443fb9bbf645a96aa84e,1.398559
e1236162007c4212aaf19e0771d4b741,74644c8cc17449cf89379868e7b21398,1.258255
00d00578efec48fab535293ac554abc7,74644c8cc17449cf89379868e7b21398,1.257351
cb31998c075d450d95c9b67944dcbd76,13e659415ac84c7a81fc769111d43417,1.494846
b3ebec0b824f4a8a8fb8920f8441b6fd,dee9eddb2eac41bfaf36d3279d43674a,1.324972
4aa0e4f3efc14a9ea0bce80841eb621b,13e659415ac84c7a81fc769111d43417,1.516562
497a54d4f7074270862214aee7e64871,8dfe01febd46475ab5aef97033716ce1,1.257107
1916331efe4549b3be624c41a1538927,daed5458403e49e3aea72f4bcc6dd224,1.056874
5ac53d8e26eb4e318f26ab79a0321759,daed5458403e49e3aea72f4bcc6dd224,1.0357
80c9830759ea407a88a5484659289f5d,f1c9c5051bdd4a11a064260bbb9d6d7b,1.030386
6d337f44e61147928e64eab798fe3328,f1c9c5051bdd4a11a064260bbb9d6d7b,0.932585
0cdbb3c4d2ac4c828901f6bd0a6a2b2f,434551fdf9e443ed91679a9557ae6fd5,1.27947
5f108ee31ee841e0a7a9c47cc18206be,4254f6eaaed746bea797c3522036fc12,1.067255
747ff46c283a4c069b67ffbf8e5a07cb,434551fdf9e443ed91679a9557ae6fd5,1.004543
8f0d666c50404645b13bfe3e66f42211,b90d74e80c37486eaee89b6fbab13671,1.155088
6ebcf08b1bfb414a81cb644955467ddc,b90d74e80c37486eaee89b6fbab13671,1.333956
ba3cf143599441c69bb6e84716c550c1,3cb231e1167e45f9bf5771a4e0074092,1.190658
f9c6d687d22445a3a42bb5ef26f1efb1,4d0a737f396d4a95808085bd1306746c,1.314987
55ff335679e94c7e9136c35ec45ffe08,aedd476072b345e9be46ebd7260e93a6,1.275333
2d18983b2c08444f9c28b8ff9d211b4b,4d0a737f396d4a95808085bd1306746c,1.317491
3ffce0f5b295425b9e8dcac59218f776,aedd476072b345e9be46ebd7260e93a6,1.168606
d8a7ca9c214246edb53a05f963f18ae2,7fe9e665bf41491c9788941aa2894a10,1.095546
57062952f9e74d028985df841b24f285,d25e6f2fc8154dd7816f8f7a41bee12b,1.237271
5d12bfa69be74f498b42610ff9736913,d25e6f2fc8154dd7816f8f7a41bee12b,1.078322
1ac8ca7603544075954a8714e1990e7f,7fe9e665bf41491c9788941aa2894a10,1.27688
5c82142a41eb4fa7a6f77361c5865f55,714e47cd21e5416f864a4bc938850a72,1.244199
7c97ff590ca246898e57f4f75c6d9880,714e47cd21e5416f864a4bc938850a72,1.235716
b439e61143bb452198ea7179e6153565,a7077a82d2c74518b96fb45e35f6e150,1.273447
fd60a3efb7074ef7b1e3aaf40201c970,a7077a82d2c74518b96fb45e35f6e150,1.243414
74279677b01649fe9c9330832c44e188,0daf8d5687b54d158f7f752884c42334,1.268087
9fb4debf99ee489098c330310de8b65d,0daf8d5687b54d158f7f752884c42334,1.327599
22afc0397a0a4324acedfe7a1e698dc5,bbdf9065122d499d9d8f80ad3e0ef6f3,1.200186
8bb786e1ae9e46dbb6ebe4f36bb30022,fc430b7683934be2aba12468b2409bb8,1.121945
afdec97feacc44a4b83541c2e0c7a33e,fc430b7683934be2aba12468b2409bb8,1.287704
8756904ecec04706890eb72f81305ad8,dbb3fe11ad004895b302a84e7c066fcc,0.847219
ef2a80861fc14e18ab15656a8a125c8c,b00b2395b49949508fade89bb3eac98b,1.265902
0df6b8fc44a3430782efcbe10851747b,b00b2395b49949508fade89bb3eac98b,1.297504
de8c81d294194b43ba2dcbc36eff8ff8,dd9e8283197b473d8ffd502561bdaaec,1.362365
c28da2f21daf4e57ac46e2bac9595e26,dd9e8283197b473d8ffd502561bdaaec,1.403423
e12c80d95476447dba9b11c911992609,71d4b4036e594d7399506e6fd9b88063,1.217246
7c7d36ea7b1242068efef6a72b998b95,71d4b4036e594d7399506e6fd9b88063,1.233922
b6031a4a73c94a459b6d26c1d8829bd0,f532294d68604bc2aa9ad8804a8c6d5f,1.316709
cade21dad7f74878b910ad5e0060d6e4,f532294d68604bc2aa9ad8804a8c6d5f,1.296864
21354b108cee4d5a8ea7b2d1459410d3,8c5f38853679436ba434b6a696e43168,1.241612
e5265fd04dc84392b38bfe8ab07708b7,8c5f38853679436ba434b6a696e43168,1.298026
abaa87591059401aa7cacf5863a34f32,1a842f077119475794cc2de48e154374,1.136963
f94a7e7419784d4ebda0ff5f8ef3c9f5,88f796c14d184ecfaa5b0109161db259,1.167143
cecbc55e0fe942e186be8064a4ad80bf,1a842f077119475794cc2de48e154374,0.947878
80d47a70768e407bb5a1cd495387e011,88f796c14d184ecfaa5b0109161db259,0.890647
d1c3c4008d3a458ca5c2438615c3a113,5e0a2bc284cf4002914ae4e6aaef41e8,1.083031
7dfc06c380304101bd335775988b2fb2,5e0a2bc284cf4002914ae4e6aaef41e8,1.104486
999934829ec2429b967f27b051da6a53,c2b49382e2f34b1c90013236a5fbaef0,1.210776
ed4102db144043b6952d6cb9acdcc007,022e16490d1949b9ab2fc1de5a837031,1.231369
0020ab6d2078440b870ebf4a01c0351f,022e16490d1949b9ab2fc1de5a837031,1.197026
d3fc0aaff9224a678bb3210f1e8767ea,7c061d36393540b49e20d98086bdb5bd,1.135223
8b37e7b8f87749c48d81e99c8d376700,7c061d36393540b49e20d98086bdb5bd,1.127228
2e9248c10d1044a2a090d3fa4aa29fe5,91f9f8576e5142a49926bd623b0bc19c,1.211176
8d4f78a13e3e4f569761273ba212d220,a9573f188204436090fb4a5240e4eccd,0.953178
678907f3b26242c9b3555311ee9dbf79,91f9f8576e5142a49926bd623b0bc19c,1.203917
e69d128634c04bf0aebd7c02e123f5f6,119a6d7b4af3458b951fc1c5ab5e1738,1.407449
73fbb300f6aa425590b0e4d909f7a1ae,119a6d7b4af3458b951fc1c5ab5e1738,1.091341
56efccc089ce469697f14a0e2751fe90,be8953cc364d46cebbcc2c2da2c348ab,1.028157
e31088791958477299febc77d6975d33,7584980704ae4617bb27ca162cc9c5db,1.237505
8dfe042169ed4a25b339fab1a8f0f16d,7584980704ae4617bb27ca162cc9c5db,1.220048
724bf6d6ea0d432996a6179d83a8742f,be8953cc364d46cebbcc2c2da2c348ab,1.064626
5110e733136c4f9e9e3e0388147c41d3,bfd1d441da734aad88cfacdab3ee4059,0.915991
d627c1b3e1d84eaf95b43f0b19887946,bfd1d441da734aad88cfacdab3ee4059,0.951308
62f80659cc834d849c6c533c0376e039,1ade4365590a4ac7865100d8c791e340,1.244431
ed92bb218d234e48ac3d86b2aa76aab3,1ade4365590a4ac7865100d8c791e340,1.227322
ff83f47b54ea45f188b7e4f0e1004b41,910827a15eac4e4b9005d8e46ad71f6e,1.100201
994020e88b914429981fbfe2cfa5e565,910827a15eac4e4b9005d8e46ad71f6e,0.991107
be1d69a178cf4f6eb0dd17f1c8ddaeec,a865b8d581b44104afe7c8508e3486f5,1.272165
95430a01e9424f2fb85d7c054d48b095,a865b8d581b44104afe7c8508e3486f5,1.141332
2a4d82a3bc464739aa7001ddadab5941,82d68ea370f8451aa16ea08f4601245c,1.2845
7edf2ee95e36433ab46c330e885c1d39,199647bd1328406c83c5a875154f97d9,1.312005
c471650b1b634a97a2a0fa5c4c193821,82d68ea370f8451aa16ea08f4601245c,1.212157
86595c214b4d48e6bf56a1b3d810b7b4,64fc9fe3c8d5424ebc005e5cf4a608db,1.524699
7e0717d2a2af4dd4ba5e3dd3d3f400a0,64fc9fe3c8d5424ebc005e5cf4a608db,1.488824
5192a81fd8094f908c353ed7b3066200,fb8c2b83e46441c2aaa7c81d3642e2da,1.136853
19526db7bf344d92961055ab7ef1879f,c14e45f5201b4038bdddddb238d888a3,0.879709
85d7d994d8a648c5a59c2973bb1bc507,75efe5ddef364f49865d9bb283492b48,1.200388
2103b437c3c1452a96d8e7e1e5e20cc9,32aaca2a732f4272b237374d3cdeec90,1.168269
21b1c7bbd46b4c41a0df6625bd007760,32aaca2a732f4272b237374d3cdeec90,0.899461
16176b85fa7d4eea8ca712599e1d734c,84ff5144597241bba5cbd3d0b21d220d,0.984277
bf6b8d38a56c4b30b5e752bb54b78f62,84ff5144597241bba5cbd3d0b21d220d,1.567615
b18687f1960d4a13bbb6477d2e14af49,63ba014f9cc747ac87013da6be0ceab9,1.531114
d40db3ad6f6e4cb6ade7fff2ae8e6902,01930613ce7d4a5f90ccf78d1e92a55d,1.551046
14ed0bcfd70f4e29b824ae027aa62fd7,01930613ce7d4a5f90ccf78d1e92a55d,1.462065
8d7604f278b740d4aeacdb8878c4346c,7e190e3c05d74e6b9f103e39142c1684,1.296011
8ec2127576a4485793b9d92153318d43,7e190e3c05d74e6b9f103e39142c1684,1.113446
626cb3b50e974ad681234aa162f908dc,097c30a7f39a4a3abf6da2ca80cad3a5,1.34286
94f452ef32d5484fb3f57a09817b9f1d,009be1c3430743ff9b054bdfcd6228d6,1.355596
535a28e902f348a580ea213312ceb00c,097c30a7f39a4a3abf6da2ca80cad3a5,1.334139
e15e47a180cc428db81815b4d543f5b2,009be1c3430743ff9b054bdfcd6228d6,1.413658
da51bfb867844c51948b40b82c100086,da61e0de396149208c9ebd0fd6d7415d,1.204908
ac80730acb08455c893a3d869cfc6da4,da61e0de396149208c9ebd0fd6d7415d,0.967758
f9840dbad6f34d8dafdf0b5c3bf04cb8,530b37164090408dbab4e6da51111b8a,1.094734
b5a9253e400f4be2a770d5cc396a168d,291130c42a884be2800e026bab5ddf53,1.418622
7225852aa975430d8fdd288151e7f0b1,291130c42a884be2800e026bab5ddf53,1.240837
a96d696a72654ee6b6dc50fd558310c7,c4e79c8992e54866b0c6f26c55b1a774,1.504984
37b367fa65f74351b74612f813c76536,c4e79c8992e54866b0c6f26c55b1a774,1.310131
08f68074e69745d0a65e386ce21fddc8,1d93c07de74c482ebf0a76ec564c3252,1.077647
02de17a638f94e98ac7dce22ddde14ee,5c644b51b1394a7b8fa0a9a6275c422d,1.136875
902d22a8d96c4f0ab484d880bfc2e287,5c644b51b1394a7b8fa0a9a6275c422d,1.089585
ae7ab0c6a5a14d8e8586a9699557a7fd,a2612682d9854a30a7684c91c8619ec9,1.203659
b0bed57573cb454590995348d9c3451b,25afb6f7e9314af09008644bca5955b9,1.439652
7599a56ef38f493d9ee1b47c9ae8fb02,25afb6f7e9314af09008644bca5955b9,1.416984
5d809a0446e94ce08823b0be4c6e85f3,d476be2399b7424a88d242b771c32041,1.197578
92568b35bd5b40c6860861e28db2deb2,9948a890ef25479e834f70944cb42eae,1.16679
158d18f87a6b42b483a70835afe005fe,9948a890ef25479e834f70944cb42eae,1.333683
0c0e949f7e9b48398fe5eff0d7dd803e,26e55eb4d910464497d700bfdf5a36ca,1.373671
4ea8b345742042fd848e678d308fa183,092cb872c8724c7681c50da9c6cfa252,1.44266
37bffb22be1b4b25a409e630b58bb3a7,a5d5fb459a1844088e93ae557ab34afe,1.09083
fdff932278894d1885bfbc905009ea46,a5d5fb459a1844088e93ae557ab34afe,1.42027
55c258651d4f46ba879ad04a408ca3f8,092cb872c8724c7681c50da9c6cfa252,1.406182
173024800a4148a59d834a44d0998dbe,de1102228a324428989533278cd482f6,1.324519
04f607a8dfdb4e6f8c795634b207e615,06b7dd1b701544ac80dd7ca54ed707cf,1.273149
29b78bc662074f5abb91b5e7ee16deb6,7070715ef90743da8691dd4ad134eb0c,0.823217
bf6af233a7fb4678bde3bcd210972057,06b7dd1b701544ac80dd7ca54ed707cf,1.273801
3444cb452c4d4832b75091f5da7012db,7070715ef90743da8691dd4ad134eb0c,0.893045
d7fcb70c976c46d3a977d1bd3acaa7b4,d7c9dafddaf547159d366dacf7b68a7e,1.091993
a44ce941098b4f6b948eb8588bd09fa7,11e1e3cdfe214385a2c24d0f957dde9b,0.811567
1778aabe52c7435187be3eb1461b918a,d7c9dafddaf547159d366dacf7b68a7e,1.104718
172e27e7700f4ca399b42d88a4f1c140,1c2b01416e3943e3b3c575e53c3f1d16,1.10308
7790838dcafa4412a5fc14b1cf3e7e95,1c2b01416e3943e3b3c575e53c3f1d16,0.990723
3106ad6941604756bf3bd61f1cd9709b,18ab15fbf00f42f7a410ec75f7592bea,1.2717
a2efa66a925344b8b896a8a0cfbb2661,f464960d2dbc43c0970c60600bd7f1cd,1.522034
e4c0fba56e824b5cb4b6aeb4700f2d76,8f0e477fc779414e9b47995c0b25a87d,1.406715
6242d18df5cd4f5cb63a1105ffbd971e,8f0e477fc779414e9b47995c0b25a87d,1.472764
93bbe46e371c44f284f4487aa854a903,20297482a5014732a843c9fdafba548e,1.125733
cd3c7eb34f6f4d45bcd3a71dd304f187,20297482a5014732a843c9fdafba548e,0.920203
c900c56e641f49749087f609b8ab6f4b,13cda6e8f2d948eeb5508288a172e76f,0.894084
f747d567755a4d7a83b918fcff6e4b5c,db69f22fe72246ea85d33991961a649a,1.286177
b52c282983934e3699bf0c6b64dc8d7c,db69f22fe72246ea85d33991961a649a,1.228098
c0ca3c37cd574f37a90afbcab9554fb9,3b37a4c34b6e4ca89a04da864e141422,1.278446
c7dcc094c48b40fd94db148562b6f0e9,0a2c24dead204be9ae36be358e1223f9,0.93134
ddd81e0cf0bf473caeae21db037c05f3,476ce3ffff564a5aa985808e7d2cab17,1.149393
c7a7fb2ef38346cab2c63eb4b30f835b,243dbbcdc67c42bfa6f32c47477adf6d,1.054282
53bb342b2fbb403cbc5546f80ef1cf70,476ce3ffff564a5aa985808e7d2cab17,1.074845
320e73d1bf40458380ad0ac60af40a94,243dbbcdc67c42bfa6f32c47477adf6d,1.096192
4a790fe3c73f4c1f9565d50067722fbf,eabdd2813a954f9aa01f0eb8212ee387,0.954012
b374c835abb74519904d89a6f4367ea2,d0e41bf891254ba0872f1641139f84f6,0.885706
358dc33d74d3427697ddadedc1d2a83e,5fc200cab89346658c9c91cce27e85fe,1.4598
1840d3d379eb48cc97d68a3c7ece76a0,ef511457ee7c490c8e10eccf6e18fef6,1.260854
11c35b811aae4a88b9417172320999bb,74de04f31db94a99b757685c91779412,1.043083
6dbd11275bf1493ca16a6492ba2f511c,ef511457ee7c490c8e10eccf6e18fef6,1.276106
26f693acd01d492bae2384f853a7924a,74de04f31db94a99b757685c91779412,1.043513
9ec6567a98fa4b3bb0c40f6580f8688e,7199f2fe77824236a392e1f00a5bdfc3,0.954634
d16732c065604317b9457f0f53b9e356,3aaea7fa41fd43cdb88f8ef59062c5df,1.064249
805041534e3944d4bf48b927f4e971e1,ff276acede2f4c14876ef47257758ae8,1.011029
f25d93d4fff845dbba58d34a9ba4da56,7199f2fe77824236a392e1f00a5bdfc3,1.034575
ae2ef12666344157a4a58eb1012bea10,7ef653f7e5f64e1b8bba73b9518b87b7,1.190175
c007e0935fe7472a9ef764a15c2bae1a,7ef653f7e5f64e1b8bba73b9518b87b7,0.998937
62d4e090de42404b884cdf0aeea36d2d,cf290994a83e4909aec30077477b9d04,1.393923
4a90414f82f14268928f92849227e3e4,8c674a7b65e24114a45dd3c861a7ccfc,1.437539
8b1b59a271e64b7d92225d1479ab0fa0,8c674a7b65e24114a45dd3c861a7ccfc,1.427419
31555c3dbb51459eb52da0ce111a5382,cf290994a83e4909aec30077477b9d04,1.469052
e1d35002bf604e59a1a055673b110d7b,64d9091426f9461c97c98a5428856bcf,1.338971
3c0da2e0535d4efab77b6201db1866d3,5760084aabef4d8095b2d21902151f64,1.369232
1693abbd511b40648b18f87e485be585,19b81e71e7f04ebcbfade9daa899ed3d,1.283288
32b2409ee0304c6f8c633cf2838fc107,d9b70c4ed8bb4fc5957ecebf102528ee,1.317671
38393c2659214de8b744a8747b3060da,0a61f52258f643b6a6436a1ec234e197,1.132466
b1fb22cca72c471fbf933b076b3ba471,0a61f52258f643b6a6436a1ec234e197,1.242534
c425735cc2d645f89ae700274561ff76,fadf133e0e684a24ac79b5fa9515bac2,1.087152
d37fad90466d41fb99cc1281af258b44,56272326c7e94e419ea8c69fb634f610,1.218547
8f59b2636caf43f29362aad398734e84,fadf133e0e684a24ac79b5fa9515bac2,1.175044
92e239ee1c9942eda10a987e5a192aad,d9ac372330a4446886fa19bac0d19877,1.164895
6ca76ef7aa7d4121a75374b29ba7d263,56272326c7e94e419ea8c69fb634f610,1.244704
2cdba5196ffe4c8797018ef98b7a52c4,3d3e8565d2f84e0cad5ae622f2909765,1.443165
8e69932dfcf247039202e839e2e4ad92,2471f23cb9b64d35a72deed09c9c8975,1.434711
c876e09aeff84624b8a01d61b99fed1f,3d3e8565d2f84e0cad5ae622f2909765,1.439455
660e576505194cfbb8e673b09a078b98,2471f23cb9b64d35a72deed09c9c8975,1.437635
795efbe9c2fe4b3dbc173c89167f9163,3c0f3b44c0844df49b5898406fe9195a,1.277196
2be3682989f94c34b19ee0da04571f91,3c0f3b44c0844df49b5898406fe9195a,1.387635
68215d17cd25495b93f219bc1621c8aa,7d0190486da540718e4dc4ca4bd1f573,1.503811
701794a02e204afbbbd3a8689e7eb5f0,7d0190486da540718e4dc4ca4bd1f573,1.508443
fc791f8358f54a66be0e95f809bc8e2d,84581d81d46d44bc99ffb8f871646a7a,1.158483
24729e6784174289859f89243ee3228c,db13ed5446be46269dff3de3c1bf2660,1.266424
98ab5e0cc5f8413e993869c9729b464d,8987ceafff324f9599b842542e37eddd,1.439841
6cd0e8707bc64b2a808ed3479ee223ab,acbf8eae7e064c11bab7adf66f216990,0.987531
dbec5198890f4c209fd8ef08d73c40ce,597aab8bb15240f89fd1b24a8e38258d,1.080395
ee7c4fd5b21848a380cf4e90f9f5cdca,acbf8eae7e064c11bab7adf66f216990,0.879926
b0a8fa5a4b474306b97fd69abcdc245f,6af17cec494c4373a95865d270a29171,0.998063
2c22ed57d17c4aa097b37805a50b9294,2c82919b038847fabbf5d13ca5ac55a7,1.425024
ee0bdf8b7e3142509f97816c8fae19bd,09f4970dfe684b809bc0959fb62f41bf,1.204641
a0b880f475f147f08f11e0a27dc48fde,2b039224b54142d185a406b31fe01de2,1.201813
fad484e776d145428e5c2ae92aec4908,342aaa81ed004635bbf9cbc2592cd7b6,1.307166
f2b99340a8304f42a058a44fd793927c,2b039224b54142d185a406b31fe01de2,1.18329
9ad1273ff93d4e9fb7ade33dd8e0ed98,342aaa81ed004635bbf9cbc2592cd7b6,1.111477
50cb33eef1b94f6c82103b39c1b98881,36ee1613abf245cdbe93fef69b5f981f,1.188436
7990224cfabd448689a4ce3026d9fe41,47eb17da319d440aa52da8008c26327a,0.99393
fde89e1ecf8840fdbb45c55139eec70f,47eb17da319d440aa52da8008c26327a,1.016509
7141972968b840058e50af9c047f1975,36ee1613abf245cdbe93fef69b5f981f,1.34238
978ff949184e4cfcaa6168bf5ec8b635,ca5add3cbf044a95a5bec88a5841ce98,1.367463
e8d5f4039a4c41ca879ab577cb031ff6,8dfd98bb97584157b207e1f4be471a8e,1.445012
652ddece31c14123bb00ca0f797d5627,c3502ff31ce6459a96164c934f297562,0.965275
35b575c8f0a94d4691d7fa9a39e399be,ca5add3cbf044a95a5bec88a5841ce98,1.470868
9137d9f3709b476a856868040dd81177,2c8eafa0ff26437a862dc2224ab57073,1.479626
19e0f2444bd641bb81c4b9604f3c5b79,2c8eafa0ff26437a862dc2224ab57073,0.903151
f8922388774b4a008a6c8d856099d30f,6bde760ad5d4485db9889b1bdc074005,0.902493
d6305586e401475b931a4998caeab35e,6bde760ad5d4485db9889b1bdc074005,1.01517
b1b3c914d57442e687d0d798f678582d,3f28365e18244eb28cc7d23de8895956,1.285687
1e71c6d2af1b4a24867e8235df8f68be,0e8487b2e6a2439b9e6623a1e2e5e19d,1.312428
10a5c96cf3974eb4a43ee1190f555041,0e8487b2e6a2439b9e6623a1e2e5e19d,1.179207
e06807ddbe0f47fbb2131d40df566c5d,3f28365e18244eb28cc7d23de8895956,1.267994
f191bbfff07e4252b111e35c94ed290e,40a95697730046dcbb0d7ba1fe2109a6,1.396961
3933d083cd9e45fdb173f91329f16538,40a95697730046dcbb0d7ba1fe2109a6,1.381883
643c0eec1efd4728b8264ce4fed0d3d8,3ec67e948e15423fac23fdd38a7d4cca,1.356057
effe6696627f429091a6dd53f02eefb5,a35fecee62a9432da0c413f65e895e8c,1.739131
8fb15d3cacbd407bb226320c3829b9d1,3827ad869b3740278b98db4e65c40e0c,1.32736
9c535651e4904df1a59b82bd2baf303f,aaab880f032a4e00904cf50566164044,1.160279
aa2f3a01706344a289a355c547d3ba1f,aaab880f032a4e00904cf50566164044,1.163267
67c8a3a3a76f47dca5dffc57df701923,40f040fd5c824c8e8e710af1fdf70b5f,1.117607
517a4c8e0e5e4627b780d2ab38493bcc,d9b97376c5e44d8786f861a5788af644,1.628874
0471ac805c4b456db243f0805797f2dc,595e438d2b394bb3a3259f47efd37ae8,1.280772
72d5e8cd4b71425f86534cb71655d3a0,595e438d2b394bb3a3259f47efd37ae8,1.190943
7c6759369d574b4cadfde359fe6eb481,e0d8aee46b1d4d998858cd05027251b6,1.278351
bba1dbc4ebc4401eb489ace7cdfe3d62,e0d8aee46b1d4d998858cd05027251b6,1.187162
fb8a64be87ed4691b554bac222e157ab,6ae72ad649c54129b992d321f8f29122,1.295977
af9351fd1bff4f5bb9e89603c818f703,503d2f067a8a4f5798b1c64b07ab0bc5,0.882225
9a2ba0ba753c40439a29734968bde279,503d2f067a8a4f5798b1c64b07ab0bc5,0.897543
b92407443bc54ed2805842ca07219659,6ae72ad649c54129b992d321f8f29122,1.230428
79f37cf5db664eceb1acbe56e59fdba2,c756409435634fc48c643a64e73c93ce,1.099013
8d3b90a569d64372a82d9a26b511d43b,b9228fdb5f0c413d81cffb51829d95c6,1.140902
9203f26b661c4f00976012cebd86ad3e,b9228fdb5f0c413d81cffb51829d95c6,1.203732
bbfbeffe205f44cd8c5bd867f70dc0cf,c756409435634fc48c643a64e73c93ce,1.180135
24b76ac90a84462d903374be9d0b2c6f,7d6cdff8c9ac434196df803628fe9f62,1.120086
eeabc5200c23495e9decc640bc81697b,7d6cdff8c9ac434196df803628fe9f62,1.042027
dcab7d1f66534e95aab82c2040294de9,ac5a760b45c146ec840193371cfb2d30,1.258273
432081bba65f4c408b3f3783b0d361dc,ac5a760b45c146ec840193371cfb2d30,1.20183
c385a042fa734b73b1bcbec2e14a9dd0,9bf3b77eb9874f5f9e006a9cff111ea9,1.128116
0b33aed54f7445caadc031f47ad62603,9bf3b77eb9874f5f9e006a9cff111ea9,1.215599
8954e57cd5544eba8d9fec1e8cc5ea3c,1578afd6ce694d46ab6e24f965f51fd6,1.287004
9a11a8c9bd5f451c8babd3c4dde3d9ba,c78547bdc2e64ac8935559f7de2efd41,1.384197
68931fb463ea43e2b4aaebfa95817d2c,c78547bdc2e64ac8935559f7de2efd41,1.415502
ee38dd3bcc4543afa6668b1cb7f04db9,191b01e1728e4583a8ead5a86db27370,1.428672
0c11c50aaac54a2c8cc725ff6073ce3c,e903085a3f944ad2a41c37306b4e6ab4,1.221959
b092fbf434e14ff3911418a406a68bd4,e903085a3f944ad2a41c37306b4e6ab4,1.366546
76d9f443399e491c9b01f4bb0f487d6c,7e17bbd109dc486c8f0a76f913782180,1.525118
1479ab485d6f4065a6b3679d81d7e6a8,7e17bbd109dc486c8f0a76f913782180,1.553565
041fe9a0e0e3466eaee94e0c5058d4dd,ad054da7e1704a53931a341173f0605f,1.256708
701bc8401f56437f823f5613549de41d,0971af4212484a958eb0f60f93d1dfe0,1.061931
f9d2d9f3c3fb4720ba92d227f72aeef0,25109e3a7df549e5b380aae716d71366,1.331839
127069977daa41d78cd4642f658c4171,0971af4212484a958eb0f60f93d1dfe0,1.132037
11d8ba0cbe2c48568a2d0196a1573e16,25109e3a7df549e5b380aae716d71366,1.309886
e8ef2c2c7af746118efa2021eab8a25a,eee7f32249c5452ea36c8ed3a3540010,1.078267
eeb2317fd71541c38fd867e246a9ff44,eee7f32249c5452ea36c8ed3a3540010,1.35458
842dd9ced22a40a896de94a19a1d2d4c,6fc7a2cf0684475a82f6ff9be2c8e850,1.360497
eb6b0705f8744b46a462efa41f20a89a,fe363cef357840fcb35f320fe7c27e4e,1.077294
482dd5c933c94587b3946517c235aea3,13aca0959cc948cabeee0d7255f55a65,1.324342
714cfd813314481cb74ce1598ae2d695,13aca0959cc948cabeee0d7255f55a65,1.35469
1905289530434d1ea5a686725d2aa4a7,200f7fc78e4c403982f61b2894e50bad,1.396806
c939d86a19284f6485029452c1dd5906,200f7fc78e4c403982f61b2894e50bad,1.44001
